Symbol	RAPdb	MSU	path
FIB	Os01g0169800	LOC_Os01g07500	data/Gene/Abstract/F/FIB
FKF1|OsFKF1	Os11g0547000	LOC_Os11g34460	data/Gene/Body/F/FKF1
FLO2	Os04g0645100	LOC_Os04g55230	data/Gene/Abstract/F/FLO2
FLO4|OsPPDKB|ppdk|OsC4PPDK	Os05g0405000	LOC_Os05g33570	data/Gene/Abstract/P/ppdk
FLO6	Os03g0686900	LOC_Os03g48170	data/Gene/Abstract/F/FLO6
FLO7	Os10g0463800	LOC_Os10g32680	data/Gene/Abstract/F/FLO7
FLS	Os02g0767300	LOC_Os02g52840	data/Gene/Body/F/FLS
FNR	Os03g0784700	LOC_Os03g57120	data/Gene/Body/F/FNR
FON1	Os06g0717200	LOC_Os06g50340	data/Gene/Abstract/F/FON1
FON2|FON4|TG1	Os11g0595400	LOC_Os11g38270	data/Gene/Abstract/F/FON4
FOS1	Os02g0324400	LOC_Os02g21890	data/Gene/Abstract/F/FOS1
FSE1	Os08g0110700	LOC_Os08g01920	data/Gene/Abstract/F/FSE1
FSM|CAF-1	Os01g0896300	LOC_Os01g67100	data/Gene/Abstract/F/FSM~CAF-1
FtsZ1	Os04g0665400	LOC_Os04g56970	data/Gene/Body/F/FtsZ1
FtsZ2-1	Os03g0646100	LOC_Os03g44420	data/Gene/Body/F/FtsZ2-1
FUWA	Os02g0234200	LOC_Os02g13950	data/Gene/Abstract/F/FUWA
FZP|BFL1|SGDP7	Os07g0669500	LOC_Os07g47330	data/Gene/Abstract/F/FZP~BFL1
G1	Os07g0139300	LOC_Os07g04670	data/Gene/Abstract/G/G1
G11A	Os06g0291600	LOC_Os06g18830	data/Gene/Abstract/G/G11A
GA20OX4	Os05g0421900	LOC_Os05g34854	data/Gene/Abstract/G/GA20OX4
GA2OX3|OsGA2OX3	Os01g0757200	LOC_Os01g55240	data/Gene/Abstract/G/GA2OX3
GAD3	Os03g0236200	LOC_Os03g13300	data/Gene/Abstract/G/GAD3
GADPH	Os03g0129300	LOC_Os03g03720	data/Gene/Abstract/G/GADPH
GASR2	Os03g0607200	LOC_Os03g41060	data/Gene/Abstract/G/GASR2
GAT1	Os02g0708100	LOC_Os02g47850	data/Gene/Abstract/G/GAT1
GD1	Os07g0563300|Os07g0563350	LOC_Os07g37610	data/Gene/Abstract/G/GD1
GE|CYP78A13	Os07g0603700	LOC_Os07g41240	data/Gene/Abstract/G/GE
GF14b|OsGF14b	Os04g0462500	LOC_Os04g38870	data/Gene/Abstract/G/GF14b
GF14c	Os08g0430500	LOC_Os08g33370	data/Gene/Abstract/G/GF14c
GF14f	Os03g0710800	LOC_Os03g50290	data/Gene/Abstract/G/GF14f
GGC2	None	None	data/Gene/Abstract/G/GGC2
gh1|OsCHI	Os03g0819600	LOC_Os03g60509	data/Gene/Abstract/G/gh1~OsCHI
GH2|OsCAD2	Os02g0187800	LOC_Os02g09490	data/Gene/Abstract/G/gh2~OsCAD2
GH5BG	Os10g0370500	LOC_Os10g22520	data/Gene/Abstract/G/GH5BG
Ghd2|OsK	Os02g0731700	LOC_Os02g49880	data/Gene/Abstract/G/Ghd2
Ghd7	Os07g0261200	LOC_Os07g15770	data/Gene/Abstract/G/Ghd7
Ghd7.1|Hd2|OsPRR37|DTH7	Os07g0695100	LOC_Os07g49460	data/Gene/Abstract/G/Ghd7.1~OsPRR37
GIC	Os04g0675800	LOC_Os04g57920	data/Gene/Abstract/G/GIC
GID1|OsGID1	Os05g0407500	LOC_Os05g33730	data/Gene/Abstract/OS/G/OsGID1
GIF1|OsCIN2|OsGIF1|WB1	Os04g0413500	LOC_Os04g33740	data/Gene/Abstract/G/GIF1~OsCIN2
GIL1	Os10g0378400	LOC_Os10g23220	data/Gene/Body/G/GIL1
GK1	Os12g0515600	LOC_Os12g33100	data/Gene/Body/G/GK1
GL3.1|qGL3-1|qGL3|OsPPKL1	Os03g0646900	LOC_Os03g44500	data/Gene/Abstract/G/GL3.1~qGL3-1~qGL3~OsPPKL1
GL3.2	Os03g0417700	LOC_Os03g30420	data/Gene/Abstract/G/GL3.2
GLB1	Os05g0499100	LOC_Os05g41970	data/Gene/Body/G/GLB1
GLN1;2|GS1;2|OsGS1;2	Os03g0223400	LOC_Os03g12290	data/Gene/Abstract/G/GLN1;2
GLO1	Os03g0786100	LOC_Os03g57220	data/Gene/Abstract/G/GLO1
GLO2	Os04g0623500	LOC_Os04g53210	data/Gene/Abstract/G/GLO2
GLO3	Os07g0152900	LOC_Os07g05820	data/Gene/Abstract/G/GLO3
GLO4	Os07g0616500	LOC_Os07g42440	data/Gene/Abstract/G/GLO4
GLR1|OsWOX3B|GL1|LSY1	Os05g0118700	LOC_Os05g02730	data/Gene/Abstract/G/GLR1
GLR3.1	Os04g0585200	LOC_Os04g49570	data/Gene/Abstract/G/GLR3.1
GluA	Os10g0400200	LOC_Os10g26060	data/Gene/Abstract/G/GluA
GluB-1	Os02g0249900	LOC_Os02g15169	data/Gene/Abstract/G/GluB-1
GluB4	Os02g0268300	LOC_Os02g16830	data/Gene/Abstract/G/GluB4
GluB5	Os02g0268100	LOC_Os02g16820	data/Gene/Abstract/G/GluB5
GluB6	Os02g0248800	LOC_Os02g15070	data/Gene/Abstract/G/GluB6
GluD	Os02g0249000	LOC_Os02g15090	data/Gene/Abstract/G/GluD
Glup3|OsVPE1	Os04g0537900	LOC_Os04g45470	data/Gene/Abstract/G/Glup3~OsVPE1
GLUP6|GEF	Os03g0262900	LOC_Os03g15650	data/Gene/Abstract/G/GLUP6
Gm8	Os08g0249400	LOC_Os08g15080	data/Gene/Abstract/G/Gm8
Gn1a|OsCKX2	Os01g0197700	LOC_Os01g10110	data/Gene/Abstract/G/Gn1a~OsCKX2
GN2	None	None	data/Gene/Abstract/G/GN2
Gnp4|LAX2	Os04g0396500	LOC_Os04g32510	data/Gene/Abstract/L/LAX2
Gns1	Os02g0771700	LOC_Os02g53200	data/Gene/Abstract/G/Gns1
GnT1	Os02g0832800	LOC_Os02g58590	data/Gene/Abstract/G/GnT1
GOS9	Os06g0169001	LOC_Os06g07250	data/Gene/Body/G/GOS9
GOT1B|GLUP2	Os03g0209400	LOC_Os03g11100	data/Gene/Abstract/G/GOT1B
gp1	Os07g0142200	LOC_Os07g04930	data/Gene/Abstract/G/gp1
GPA3	Os03g0835800	LOC_Os03g61950	data/Gene/Abstract/G/GPA3
GRP162	Os03g0641300	LOC_Os03g43990	data/Gene/Abstract/G/GRP162
GRY79	Os02g0539600	LOC_Os02g33610	data/Gene/Abstract/G/GRY79
GS2|OsGRF4|GL2|GLW2	Os02g0701300	LOC_Os02g47280	data/Gene/Abstract/G/GS2
GS3	Os03g0407400	None	data/Gene/Abstract/G/GS3
GS5	Os05g0158500	LOC_Os05g06660	data/Gene/Abstract/G/GS5
GS9	Os09g0448500	LOC_Os09g27590	data/Gene/Abstract/G/GS9
GSD1	Os04g0620200	LOC_Os04g52920	data/Gene/Abstract/G/GSD1
GSE5	Os05g0187500	LOC_Os05g09520	data/Gene/Abstract/G/GSE5
GSK2|OsGSK2	Os05g0207500	LOC_Os05g11730	data/Gene/Abstract/G/GSK2
GSL5|OsGSL5	Os06g0182300	LOC_Os06g08380	data/Gene/Abstract/G/GSL5
GT-2	Os04g0541100	LOC_Os04g45750	data/Gene/Abstract/G/GT-2
GTE4|OsGTE4	Os02g0250300	LOC_Os02g15220	data/Gene/Abstract/G/GTE4~OsGTE4
GUDK	Os03g0179400	LOC_Os03g08170	data/Gene/Abstract/G/GUDK
GW2	Os02g0244100	LOC_Os02g14720	data/Gene/Abstract/G/GW2
GW5|qSW5	None	None	data/Gene/Abstract/G/GW5
GW7|GL7|SLG7	Os07g0603300	LOC_Os07g41200	data/Gene/Abstract/G/GW7
HAZ1|HOX1a	Os06g0229300	LOC_Os06g12400	data/Gene/Abstract/H/HOX1a
Hb5	Os05g0517600	LOC_Os05g44140	data/Gene/Abstract/H/Hb5
hbd2|OsCKI1	Os02g0622100	LOC_Os02g40860	data/Gene/Abstract/H/hbd2~OsCKI1
HBF1	Os05g0489700	LOC_Os05g41070	data/Gene/Abstract/H/HBF1
HBF2	Os01g0813100	LOC_Os01g59760	data/Gene/Abstract/H/HBF2
Hd1	Os06g0275000	LOC_Os06g16370	data/Gene/Abstract/H/Hd1
Hd17|Ef7|OsELF3-1|OsELF3.1|OsELF3	Os06g0142600	LOC_Os06g05060	data/Gene/Abstract/H/Hd17~Ef7~OsELF3-1
Hd18	Os08g0143400	LOC_Os08g04780	data/Gene/Abstract/H/Hd18
Hd3a	Os06g0157700	LOC_Os06g06320	data/Gene/Abstract/H/Hd3a
Hd5|DTH8|Ghd8|OsHAP3H|LHD1|EF8|CAR8|OsNF-YB11	Os08g0174500	LOC_Os08g07740	data/Gene/Abstract/D/DTH8~Ghd8~OsHAP3H~LHD1
Hd6|CK2	Os03g0762000	LOC_Os03g55389	data/Gene/Abstract/H/Hd6~CK2
HDA705	Os08g0344100	LOC_Os08g25570	data/Gene/Abstract/H/HDA705
HDR1	Os02g0793900	LOC_Os02g55080	data/Gene/Abstract/H/HDR1
HDT702	Os01g0909100	LOC_Os01g68104	data/Gene/Abstract/H/HDT702
HEI10	Os02g0232100	LOC_Os02g13810	data/Gene/Abstract/H/HEI10
HEIP1	Os01g0167700	LOC_Os01g07330	data/Gene/Abstract/H/HEIP1
HGW	Os06g0160400	LOC_Os06g06530	data/Gene/Abstract/H/HGW
HK1	Os06g0654300	LOC_Os06g44410	data/Gene/Body/H/HK1
HKT2	None	None	data/Gene/Abstract/H/HKT2
HKT3|OsHKT2;3	Os01g0532600	LOC_Os01g34850	data/Gene/Body/H/HKT3
HL6	Os06g0657500	LOC_Os06g44750	data/Gene/Abstract/H/HL6
HLL	Os10g0466700	LOC_Os10g32920	data/Gene/Body/H/HLL
HMG2	Os09g0492700	LOC_Os09g31970	data/Gene/Abstract/H/HMG2
HMGB1|OsHMGB1	Os06g0728000	LOC_Os06g51220	data/Gene/Abstract/H/HMGB1
HMGRI	Os02g0713900	LOC_Os02g48330	data/Gene/Body/H/HMGRI
HN1L	Os04g0455600	LOC_Os04g38310	data/Gene/Body/H/HN1L
HOX12|Oshox12	Os03g0198600	LOC_Os03g10210	data/Gene/Abstract/H/HOX12
HSA1a	Os12g0589400	LOC_Os12g39880	data/Gene/Abstract/H/HSA1a
HSA1b	None	LOC_Os12g39920	data/Gene/Abstract/H/HSA1b
HSA32	Os06g0682900	LOC_Os06g46900	data/Gene/Abstract/H/HSA32
HSP101|OsClpB-cyt|HSP100	Os05g0519700	LOC_Os05g44340	data/Gene/Abstract/OS/C/OsClpB-cyt~HSP100
HSP40	Os02g0100300	LOC_Os02g01030	data/Gene/Abstract/H/HSP40
HSP70	Os11g0703900	LOC_Os11g47760	data/Gene/Abstract/H/HSP70
hsp82A	Os08g0500700	LOC_Os08g39140	data/Gene/Abstract/H/hsp82A
hsp82B	None	None	data/Gene/Abstract/H/hsp82B
hsp82D	None	None	data/Gene/Abstract/H/hsp82D
Hsp90|rHsp90|OSGrp94	Os06g0716700	LOC_Os06g50300	data/Gene/Abstract/R/rHsp90
HSR201	Os12g0458100	LOC_Os12g27254	data/Gene/Body/H/HSR201
HSR203J	Os05g0410200	LOC_Os05g33940	data/Gene/Body/H/Hsr203j
HTD1|OsCCD7	Os04g0550600	LOC_Os04g46470	data/Gene/Abstract/H/HTD1~OsCCD7
HTD2|D88|D14	Os03g0203200	LOC_Os03g10620	data/Gene/Abstract/H/HTD2~D88~D14
HTH1	Os04g0573100	LOC_Os04g48400	data/Gene/Abstract/H/HTH1
Hwi1	Os11g0173550	LOC_Os11g07240	data/Gene/Abstract/H/Hwi1
HYR	Os03g0117900	LOC_Os03g02650	data/Gene/Abstract/H/HYR
IAA6|OsIAA6	Os01g0741900	LOC_Os01g53880	data/Gene/Abstract/I/IAA6~OsIAA6
IAI1	Os01g0329800	LOC_Os01g22630	data/Gene/Body/I/IAI1
IAI2	Os01g0132000	LOC_Os01g04050	data/Gene/Body/I/IAI2
IAMT1	Os04g0665200	LOC_Os04g56950	data/Gene/Abstract/I/IAMT1
IBF1	Os09g0292900	LOC_Os09g12150	data/Gene/Abstract/I/IBF1
ICS1|OsVDAC1|OsICS1	Os09g0361500|Os09g0361400	LOC_Os09g19734	data/Gene/Body/I/ICS1
IDEF1	Os08g0101000	LOC_Os08g01090	data/Gene/Abstract/I/IDEF1
IDEF2	Os05g0426200	LOC_Os05g35170	data/Gene/Abstract/I/IDEF2
IF1-1	Os08g0558900	LOC_Os08g44460	data/Gene/Body/I/IF1-1
IF1-2	Os09g0568900	LOC_Os09g39550	data/Gene/Body/I/IF1-2
IIP4	Os04g0458200	LOC_Os04g38520	data/Gene/Body/I/IIP4
ILA1	Os06g0724900	LOC_Os06g50920	data/Gene/Abstract/I/ILA1
ILI1	Os04g0641700	LOC_Os04g54900	data/Gene/Abstract/I/ILI1
IPI1	Os01g0350900	LOC_Os01g24880	data/Gene/Abstract/I/IPI1
IPK1|OsIPK1	Os04g0661200	LOC_Os04g56580	data/Gene/Abstract/I/IPK1
IRE1|OsIRE1	Os07g0471000	LOC_Os07g28820	data/Gene/Abstract/OS/I/OsIRE1
ISA3	Os09g0469400	LOC_Os09g29404	data/Gene/Abstract/I/ISA3
JAmyb|OsJAmyb	Os11g0684000	LOC_Os11g45740	data/Gene/Abstract/J/JAmyb
JIOsPR10|OsPR10	Os03g0300400	LOC_Os03g18850	data/Gene/Abstract/J/JIOsPR10
JMJ703|OsJMJ703	Os05g0196500	LOC_Os05g10770	data/Gene/Abstract/J/JMJ703
JMJ704	Os05g0302300	LOC_Os05g23670	data/Gene/Abstract/J/JMJ704
JMJ705	Os01g0907400	LOC_Os01g67970	data/Gene/Abstract/J/JMJ705
JMJ706|OsJMJ706	Os10g0577600	LOC_Os10g42690	data/Gene/Abstract/J/JMJ706
K16	Os02g0775400	LOC_Os02g53520	data/Gene/Abstract/K/K16
Kala4|OsS1	Os04g0557500	LOC_Os04g47059	data/Gene/Abstract/K/Kala4
KAO	Os06g0110000	LOC_Os06g02019	data/Gene/Abstract/K/KAO
KAR	Os12g0242700	LOC_Os12g13930	data/Gene/Body/K/KAR
KOB1	Os02g0817500	LOC_Os02g57240	data/Gene/Abstract/K/KOB1
KRP1	Os02g0762400	LOC_Os02g52480	data/Gene/Abstract/K/KRP1
KRP3	Os11g0614800	LOC_Os11g40030	data/Gene/Abstract/O/KRP3
KS2|OsKS2|OsKSL2	Os04g0612000	LOC_Os04g52240	data/Gene/Abstract/K/KS2
L-2	Os03g0738600	LOC_Os03g52860	data/Gene/Abstract/L/L-2
LA1|LAZY1	Os11g0490600	LOC_Os11g29840	data/Gene/Abstract/L/LA1
LABA1|OsLOGL6|An-2	Os04g0518800	LOC_Os04g43840	data/Gene/Abstract/L/LABA1
LAIR	None	None	data/Gene/Abstract/L/LAIR
LAR	Os03g0259400	LOC_Os03g15360	data/Gene/Body/L/LAR
LAS	Os02g0538000	LOC_Os02g33500	data/Gene/Abstract/L/LAS
LAX1	Os01g0831000	LOC_Os01g61480	data/Gene/Abstract/L/LAX1
LBD12-1	Os12g0106200	LOC_Os12g01550	data/Gene/Abstract/L/LBD12-1
LC2|OsVIL3	Os02g0152500	LOC_Os02g05840	data/Gene/Abstract/L/LC2~OsVIL3
LGD1	Os09g0502100	LOC_Os09g32540	data/Gene/Abstract/L/LGD1
Lhca4|DYE1	Os08g0435900	LOC_Os08g33820	data/Gene/Abstract/L/Lhca4
LHCB|LHCPII	Os03g0592500	LOC_Os03g39610	data/Gene/Body/L/LHCB~LHCPII
LIC|OsLIC1	Os06g0704300	LOC_Os06g49080	data/Gene/Abstract/OS/L/OsLIC1
LIL1|ALS1	Os07g0488400	LOC_Os07g30510	data/Gene/Abstract/L/LIL1
LIP19|OsbZIP38	Os05g0129300	LOC_Os05g03860	data/Gene/Abstract/L/LIP19~OsbZIP38
Lir1|OsLIR1	Os01g0102900	LOC_Os01g01340	data/Gene/Abstract/L/Lir1
LMM5.1|SPL33	Os01g0116600	LOC_Os01g02720	data/Gene/Abstract/L/LMM5.1
LMM5.4	Os04g0595300	None	data/Gene/Abstract/L/LMM5.4
LOG	Os01g0588900	LOC_Os01g40630	data/Gene/Abstract/L/LOG
LP2	Os02g0615800	LOC_Os02g40240	data/Gene/Abstract/L/LP2
LPA1	Os03g0237250	LOC_Os03g13400	data/Gene/Abstract/L/LPA1
LPL2	Os03g0143800|Os03g0143851	LOC_Os03g05020	data/Gene/Abstract/L/LPL2
LPL3	Os08g0544500	LOC_Os08g43130	data/Gene/Abstract/L/LPL3
LRD6-6|LMR	Os06g0130000	LOC_Os06g03940	data/Gene/Abstract/L/LMR
LRK1	Os02g0154200	LOC_Os02g05980	data/Gene/Abstract/L/LRK1
LRK2	Os02g0154000	LOC_Os02g05970	data/Gene/Abstract/L/LRK2
Lsi1|OsNIP2;1|OsLsi1	Os02g0745100	LOC_Os02g51110	data/Gene/Abstract/L/Lsi1~OsNIP2;1
Lsi2|OsLsi2	Os03g0107300	LOC_Os03g01700	data/Gene/Abstract/L/Lsi2
Lsi3	Os10g0547500	LOC_Os10g39980	data/Gene/Abstract/L/Lsi3
Lsi6	Os06g0228200	LOC_Os06g12310	data/Gene/Abstract/L/Lsi6
LTN1|OsPHO2|OsRLS1	Os05g0557700	LOC_Os05g48390	data/Gene/Abstract/OS/P/OsPHO2
Ltp1	Os03g0103100	LOC_Os03g01300	data/Gene/Abstract/L/Ltp1
LTP2|nsLTP2	Os03g0111300	LOC_Os03g02050	data/Gene/Abstract/L/LTP2
LYL1|OsChlP|OsGGR	Os02g0744900	LOC_Os02g51080	data/Gene/Abstract/L/LYL1
LYP4|OsLYP4	Os09g0452200	LOC_Os09g27890	data/Gene/Abstract/OS/L/OsLYP4
LYP6|OsLYP6	Os06g0208800	LOC_Os06g10660	data/Gene/Abstract/OS/L/OsLYP6
MAIF1	Os02g0671100	LOC_Os02g44990	data/Gene/Abstract/M/MAIF1
MAP	Os08g0518100	LOC_Os08g40620	data/Gene/Abstract/M/MAP
MAS	Os04g0179200	LOC_Os04g10010	data/Gene/Abstract/M/MAS
MEICA1	Os03g0144000	LOC_Os03g05040	data/Gene/Abstract/M/MEICA1
MEL1	Os03g0800200	LOC_Os03g58600	data/Gene/Abstract/M/MEL1
MEL2	Os12g0572800	LOC_Os12g38460	data/Gene/Body/M/MEL2
MER3|RCK	Os02g0617500	LOC_Os02g40450	data/Gene/Abstract/R/RCK
MetRS|MRS	Os06g0508700	LOC_Os06g31210	data/Gene/Abstract/M/MetRS~MRS
MFP|AIM1	Os02g0274100	LOC_Os02g17390	data/Gene/Abstract/M/MFP
MFS1	Os05g0497200	LOC_Os05g41760	data/Gene/Abstract/M/MFS1
MHZ3	Os06g0115200	LOC_Os06g02480	data/Gene/Abstract/M/MHZ3
MHZ4	Os01g0128300	LOC_Os01g03750	data/Gene/Abstract/M/MHZ4
MID1|OsARM1	Os05g0442400	LOC_Os05g37060	data/Gene/Abstract/M/MID1
MIR	Os12g0282000	LOC_Os12g18410	data/Gene/Abstract/M/MIR
miR1432	None	None	data/Gene/Abstract/M/miR1432
miR156f	None	None	data/Gene/Abstract/M/miR156f
miR169o	None	None	data/Gene/Abstract/M/miR169o
MiR390	None	None	data/Gene/Abstract/M/MiR390
MiR393	None	None	data/Gene/Abstract/M/MiR393
miR397	None	None	data/Gene/Abstract/M/miR397
MIT	Os03g0296800	LOC_Os03g18550	data/Gene/Abstract/M/MIT
MKB3	Os03g0733600	LOC_Os03g52320	data/Gene/Abstract/M/MKB3
MKRN	Os06g0318700	LOC_Os06g21390	data/Gene/Abstract/M/MKRN
MLO	Os06g0486300	LOC_Os06g29110	data/Gene/Abstract/M/MLO
MMSDH	Os07g0188800	LOC_Os07g09060	data/Gene/Abstract/M/MMSDH
MOC1	Os06g0610300|Os06g0610350	LOC_Os06g40780	data/Gene/Abstract/M/MOC1
MOC2|FBP1	Os01g0866400	LOC_Os01g64660	data/Gene/Abstract/M/MOC2
MOC3|OsWUS|TAB1|OsTAB1	Os04g0663600	LOC_Os04g56780	data/Gene/Abstract/M/MOC3
MODD	Os03g0214200	LOC_Os03g11550	data/Gene/Abstract/M/MODD
MOF	Os04g0464966	LOC_Os04g39080	data/Gene/Abstract/M/MOF
MPR25	Os04g0602600	LOC_Os04g51350	data/Gene/Abstract/M/MPR25
MRG701	Os04g0101300	LOC_Os04g01130	data/Gene/Abstract/M/MRG701
MRG702	Os11g0545600	LOC_Os11g34300	data/Gene/Abstract/M/MRG702
MT2A	Os01g0149800	LOC_Os01g05650	data/Gene/Body/M/MT2A
MTD1	Os02g0187400	LOC_Os02g09450	data/Gene/Abstract/M/MTD1
MTP8.2	Os02g0775100	LOC_Os02g53490	data/Gene/Abstract/M/MTP8.2
Mtr1	Os07g0694600	LOC_Os07g49390	data/Gene/Abstract/M/Mtr1
MYB1	Os01g0128000	LOC_Os01g03720	data/Gene/Abstract/M/MYB1
MYB61|OsMYB61	Os01g0285300	LOC_Os01g18240	data/Gene/Abstract/M/MYB61
MYBS3|OsMYBS3	Os10g0561400	LOC_Os10g41200	data/Gene/Abstract/OS/M/OsMYBS3
NAD3	None	None	data/Gene/Abstract/N/NAD3
NADP-ME2|OsNADP-ME2	Os01g0723400	LOC_Os01g52500	data/Gene/Abstract/N/NADP-ME2
NAL1|qFLW4	Os04g0615000	LOC_Os04g52479	data/Gene/Abstract/N/NAL1~qFLW4
NAL2|OsWOX3A|WOX3	Os11g0102100	LOC_Os11g01130	data/Gene/Abstract/W/WOX3
NAL3	Os12g0101600	LOC_Os12g01120	data/Gene/Abstract/N/NAL3
NEF	Os09g0512700	LOC_Os09g33780	data/Gene/Body/N/NEF
NH2	Os01g0767900	LOC_Os01g56200	data/Gene/Abstract/N/NH2
NH3	Os03g0667100	LOC_Os03g46440	data/Gene/Abstract/N/NH3
NIGT1	Os02g0325600	LOC_Os02g22020	data/Gene/Abstract/N/NIGT1
NL1|SNFL1	Os05g0578900	LOC_Os05g50270	data/Gene/Abstract/N/NL1
NLS1	Os11g0249000	LOC_Os11g14380	data/Gene/Abstract/N/NLS1
NOC3	Os06g0498500	LOC_Os06g30320	data/Gene/Abstract/N/NOC3
NOG1	Os01g0752200	LOC_Os01g54860	data/Gene/Abstract/N/NOG1
NOL	Os03g0654600	LOC_Os03g45194	data/Gene/Abstract/N/NOL
NPP1|OsPAP27b	Os08g0531000	LOC_Os08g41880	data/Gene/Abstract/N/NPP1
Nrat1	Os02g0131800	LOC_Os02g03900	data/Gene/Abstract/N/Nrat1
NRR	Os01g0130200	LOC_Os01g03940	data/Gene/Abstract/N/NRR
NRR|CRCT	Os05g0595300	LOC_Os05g51690	data/Gene/Abstract/N/NRR-growth
NRRB	Os10g0548700	LOC_Os10g40100	data/Gene/Abstract/N/NRRB
NRT1|OsNRT1|OsNRT1.1	Os03g0235900	LOC_Os03g13274	data/Gene/Abstract/N/NRT1
NRTP1	Os12g0272800	LOC_Os12g17410	data/Gene/Abstract/N/NRTP1
NSG	Os04g0444100	LOC_Os04g36650	data/Gene/Abstract/N/NSG
NTRA	Os06g0327300	LOC_Os06g22140	data/Gene/Body/N/NTRA
NTRB	Os02g0713400	LOC_Os02g48290	data/Gene/Body/N/NTRB
NTRC	Os07g0657900	LOC_Os07g46410	data/Gene/Abstract/N/NTRC
NYC1	Os01g0227100	LOC_Os01g12710	data/Gene/Abstract/N/NYC1
NYC3	Os06g0354700	LOC_Os06g24730	data/Gene/Abstract/N/NYC3
NYC4	Os07g0558500	LOC_Os07g37250	data/Gene/Abstract/N/NYC4
OASA1	Os03g0826500	LOC_Os03g61120	data/Gene/Abstract/O/OASA1
OASA2	Os03g0264400	LOC_Os03g15780	data/Gene/Abstract/O/OASA2
OCPI1	Os01g0615100	LOC_Os01g42860	data/Gene/Abstract/O/OCPI1
OcXII	Os01g0270100	LOC_Os01g16430	data/Gene/Abstract/O/OcXII
ODCa	Os09g0543400	LOC_Os09g37120	data/Gene/Abstract/O/ODCa
ODCb	Os02g0482400	LOC_Os02g28110	data/Gene/Abstract/O/ODCb
OFP1	Os01g0226700	LOC_Os01g12690	data/Gene/Abstract/O/OFP1
OgPAE1	Os11g0615700	LOC_Os11g40140	data/Gene/Abstract/OS/P/OsPAE1
OGR1	Os12g0270200	LOC_Os12g17080	data/Gene/Abstract/O/OGR1
OHK1	Os06g0183200	LOC_Os06g08450	data/Gene/Abstract/O/OHK1
OHK2|OsHk3	Os01g0923700	LOC_Os01g69920	data/Gene/Abstract/O/OHK2~OsHk3
OHK3|OsHk5	Os10g0362300	LOC_Os10g21810	data/Gene/Abstract/O/OHK3~OsHk5
OHK4	Os03g0717700	LOC_Os03g50860	data/Gene/Abstract/O/OHK4
OHP1	Os08g0557700	LOC_Os08g44350	data/Gene/Abstract/O/OHP1
OHP2	Os09g0567400	LOC_Os09g39400	data/Gene/Abstract/O/OHP2
OIP30	Os06g0186900	LOC_Os06g08770	data/Gene/Abstract/O/OIP30
OLE4	Os09g0324000	LOC_Os09g15520	data/Gene/Body/O/OLE4
OMTN1	Os02g0579000	LOC_Os02g36880	data/Gene/Abstract/O/OMTN1
OMTN3|OsNAC60	Os12g0610600	LOC_Os12g41680	data/Gene/Abstract/O/OMTN3
OMTN4|ONAC011|OsY37	Os06g0675600	LOC_Os06g46270	data/Gene/Abstract/O/OMTN4
OMTN5	Os06g0344900	LOC_Os06g23650	data/Gene/Body/N/NAM
OMTN6	Os08g0200600	LOC_Os08g10080	data/Gene/Abstract/O/OMTN6
ONAC020	Os01g0104500	LOC_Os01g01470	data/Gene/Abstract/O/ONAC020
ONAC022	Os03g0133000	LOC_Os03g04070	data/Gene/Abstract/O/ONAC022
ONAC023	Os02g0214500	LOC_Os02g12310	data/Gene/Abstract/O/ONAC023
ONAC026	Os01g0393100	LOC_Os01g29840	data/Gene/Abstract/O/ONAC026
ONAC045	Os11g0127600	LOC_Os11g03370	data/Gene/Abstract/O/ONAC045
ONAC063	Os08g0436700	LOC_Os08g33910	data/Gene/Abstract/O/ONAC063
ONAC095	Os06g0726300	LOC_Os06g51070	data/Gene/Abstract/O/ONAC095
ONAC096	Os07g0138200	LOC_Os07g04560	data/Gene/Abstract/O/ONAC096
ONAC106	Os08g0433500	LOC_Os08g33670	data/Gene/Abstract/O/ONAC106
ONAC122|OsNAC10	Os11g0126900	LOC_Os11g03300	data/Gene/Abstract/OS/N/OsNAC10
ONAC127	Os11g0512100	LOC_Os11g31340	data/Gene/Abstract/O/ONAC127
ONAC128	Os11g0512200	LOC_Os11g31360	data/Gene/Abstract/O/ONAC128
ONAC129	Os11g0512600	LOC_Os11g31380	data/Gene/Abstract/O/ONAC129
ONAC131	Os12g0123700	LOC_Os12g03040	data/Gene/Abstract/O/ONAC131
ONAC300	Os12g0123800	LOC_Os12g03050	data/Gene/Abstract/O/ONAC300
ONI1	Os03g0181500	LOC_Os03g08360	data/Gene/Abstract/O/ONI1
ONI2	Os10g0416200	LOC_Os10g28060	data/Gene/Abstract/O/ONI2
ONI3	Os09g0363900	LOC_Os09g19930	data/Gene/Abstract/O/ONI3
OPR8	Os02g0559400	LOC_Os02g35310	data/Gene/Abstract/O/OPR8
OPT|OsOPT7	Os03g0751100	LOC_Os03g54000	data/Gene/Abstract/O/OPT~OsOPT7
ORK1	Os08g0176200	LOC_Os08g07890	data/Gene/Body/O/ORK1
ORMDL	Os07g0452500	LOC_Os07g26940	data/Gene/Abstract/O/ORMDL
Orys1	Os03g0106900	LOC_Os03g01650	data/Gene/Abstract/O/Orys1
Orysa; EL2	Os03g0107700	LOC_Os03g01740	data/Gene/Abstract/E/EL2
